代號,名稱,所在村里,住址,座標住址,座標緯度,座標經度
650000401701,嘉樂幼兒園,新北市永和區安和里,新北市永和區安和里中和路５０１巷１７號,新北市永和區安和里10鄰中和路501巷17號,25.002992,121.510315
650000401702,"自來水公司北區工程處停車場 ",新北市永和區安和里,新北市永和區安和里水源街５２號旁停車場,新北市永和區安和里9鄰水源街41號,25.004147,121.510053
650000401703,浸信會中和堂,新北市永和區前溪里,新北市永和區前溪里永和路一段１５３號,新北市永和區前溪里4鄰永和路一段153號,25.00933,121.514162
650000401704,永平高中701教室,新北市永和區和平里,新北市永和區和平里永平路２０５號,新北市永和區和平里10鄰永平路187號,25.009383,121.510138
650000401705,永平高中702教室,新北市永和區和平里,新北市永和區和平里永平路２０５號,新北市永和區和平里10鄰永平路187號,25.009383,121.510138
650000401706,永平高中711教室,新北市永和區和平里,新北市永和區和平里永平路２０５號,新北市永和區和平里10鄰永平路187號,25.009383,121.510138
650000401707,聖媽宮(民宅),新北市永和區保平里,新北市永和區保平里保平路２４６號旁,新北市永和區保平里11鄰保平路246號,25.005325,121.508993
650000401708,民宅,新北市永和區保平里,新北市永和區保平里保平路２１４巷３弄１號,新北市永和區保平里9鄰保平路214巷3弄1號,25.006257,121.509334
650000401709,民宅,新北市永和區保平里,新北市永和區保平里保平路２６８巷５１弄２２號,新北市永和區保平里25鄰保平路268巷51弄22號,25.006044,121.506631
650000401710,永平高中705教室,新北市永和區中溪里,新北市永和區保安里永平路２０５號,新北市永和區保安里1鄰永平路205號,25.010751,121.508626
650000401711,永平高中706教室,新北市永和區中溪里,新北市永和區保安里永平路２０５號,新北市永和區保安里1鄰永平路205號,25.010751,121.508626
650000401712,永平高中801教室,新北市永和區中溪里,新北市永和區保安里永平路２０５號,新北市永和區保安里1鄰永平路205號,25.010751,121.508626
650000401713,永平高中804教室,新北市永和區保安里,新北市永和區保安里永平路２０５號,新北市永和區保安里1鄰永平路205號,25.010751,121.508626
650000401714,永平國小一年13班,新北市永和區保安里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401715,永平國小一年14班,新北市永和區保安里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401716,永平國小一年15班,新北市永和區保安里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401717,永平國小一年16班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401718,永平國小一年17班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401719,永平國小一年18班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401720,永平國小一年19班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401721,永平國小三年13班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401722,永平國小一年1班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401723,永平國小一年2班,新北市永和區保順里,新北市永和區保安里保生路２５號,新北市永和區保安里27鄰保生路25號,25.008053,121.505717
650000401724,保福宮,新北市永和區下溪里,新北市永和區中溪里仁愛路２０２巷３號之１,新北市永和區中溪里19鄰仁愛路202巷3號,25.01263,121.508976
650000401725,保福宮前,新北市永和區下溪里,新北市永和區中溪里仁愛路２０２巷３號之１,新北市永和區中溪里19鄰仁愛路202巷3號,25.01263,121.508976
650000401726,觀音寺,新北市永和區大同里,新北市永和區大同里新生路２７３巷１之１號,新北市永和區大同里18鄰新生路273巷1之1號,25.012788,121.505252
650000401727,永和幼兒園大同分班,新北市永和區新生里,新北市永和區永成里新生路２６號,新北市永和區永成里9鄰新生路26號,25.016309,121.508661
650000401728,永成市民活動中心,新北市永和區永成里,新北市永和區環河西路二段５號,新北市永和區永成里9鄰環河西路二段5號,25.017151,121.510039
650000401729,文化下溪市民活動中心,新北市永和區忠義里,新北市永和區忠義里保福路三段２之１號,新北市永和區忠義里16鄰保福路三段1之2號,25.015382,121.508573
650000401730,頂溪國小四年1班(118),新北市永和區仁愛里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401731,頂溪國小四年2班(119),新北市永和區仁愛里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401732,頂溪國小一年1班(122),新北市永和區文化里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401733,頂溪國小圖書室(123),新北市永和區文化里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401734,永和天恩堂,新北市永和區信義里,新北市永和區信義里信義路２３號,新北市永和區信義里4鄰信義路23號,25.012145,121.513818
650000401735,永和天恩堂,新北市永和區信義里,新北市永和區信義里信義路２３號,新北市永和區信義里4鄰信義路23號,25.012145,121.513818
650000401736,頂溪國小音樂教室(115),新北市永和區後溪里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401737,頂溪國小120教室,新北市永和區上溪里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401738,頂溪國小一年2班(121),新北市永和區上溪里,新北市永和區文化里文化路１３３號,新北市永和區文化里9鄰文化路133號,25.015518,121.51158
650000401739,忠孝市民活動中心4樓,新北市永和區頂溪里,新北市永和區頂溪里忠孝街２６巷８號４樓,新北市永和區頂溪里7鄰忠孝街26巷8號,25.016856,121.515312
650000401740,南清宮,新北市永和區頂溪里,新北市永和區頂溪里忠孝街３４巷１０號,新北市永和區頂溪里10鄰忠孝街34巷8號,25.016334,121.514713
650000401741,忠孝市民活動中心5樓,新北市永和區河堤里,新北市永和區頂溪里忠孝街２６巷８號５樓,新北市永和區頂溪里7鄰忠孝街26巷8號,25.016856,121.515312
650000401742,忠孝市民活動中心5樓,新北市永和區河堤里,新北市永和區頂溪里忠孝街２６巷８號５樓,新北市永和區頂溪里7鄰忠孝街26巷8號,25.016856,121.515312
650000401743,及人小學四年信班(A102),新北市永和區新廍里,"新北市永和區文化里文化路１７２號 ",新北市永和區文化里12鄰文化路165號,25.016478,121.510175
650000401744,及人小學四年愛班(A101),新北市永和區新廍里,新北市永和區文化里文化路１７２號,新北市永和區文化里12鄰文化路165號,25.016478,121.510175
650000500623,豐年國小(112教室),新北市新莊區海山里,新北市新莊區國泰里瓊泰路116號,新北市新莊區國泰里2鄰瓊泰路116號,25.030931,121.443332
650000500624,豐年國小(114教室),新北市新莊區海山里,新北市新莊區國泰里瓊泰路116號,新北市新莊區國泰里2鄰瓊泰路116號,25.030931,121.443332
650000500625,豐年國小(115教室),新北市新莊區海山里,新北市新莊區國泰里瓊泰路116號,新北市新莊區國泰里2鄰瓊泰路116號,25.030931,121.443332
650000500626,豐年國小(116教室),新北市新莊區海山里,新北市新莊區國泰里瓊泰路116號,新北市新莊區國泰里2鄰瓊泰路116號,25.030931,121.443332
650000500627,擇善寺,新北市新莊區全安里,新北市新莊區全安里新莊路543巷11號,新北市新莊區全安里9鄰新莊路543巷11號,25.032228,121.447942
650000500628,覺明寺,新北市新莊區全安里,新北市新莊區全安里豐年街51巷17弄1號,新北市新莊區全安里10鄰豐年街51巷17弄1號,25.032445,121.447542
650000500629,全安市民活動中心,新北市新莊區全安里,新北市新莊區全安里新莊路527號,新北市新莊區全安里2鄰新莊路527號,25.033373,121.447892
650000500630,新泰市民活動中心正門交誼廳,新北市新莊區全泰里,新北市新莊區忠孝里建中街116巷3弄2號,新北市新莊區忠孝里10鄰建中街116巷3弄3號,25.037062,121.445587
650000500631,新泰市民活動中心側門交誼廳,新北市新莊區全泰里,新北市新莊區忠孝里建中街116巷3弄2號,新北市新莊區忠孝里10鄰建中街116巷3弄3號,25.037062,121.445587
650000500632,新泰市民活動中心側門辦公室前,新北市新莊區全泰里,新北市新莊區忠孝里建中街116巷3弄2號,新北市新莊區忠孝里10鄰建中街116巷3弄3號,25.037062,121.445587
650000500633,新泰國小(114教室),新北市新莊區忠孝里,新北市新莊區忠孝里公園一路91號,新北市新莊區忠孝里27鄰公園一路91號,25.037841,121.443787
650000500634,新泰國小(115教室),新北市新莊區忠孝里,新北市新莊區忠孝里公園一路91號,新北市新莊區忠孝里27鄰公園一路91號,25.037841,121.443787
650000500635," 新泰國小(116教室)",新北市新莊區忠孝里,新北市新莊區忠孝里公園一路91號,新北市新莊區忠孝里27鄰公園一路91號,25.037841,121.443787
650000500636,新莊基督長老教會,新北市新莊區文衡里,新北市新莊區興漢里武前街27號,新北市新莊區興漢里13鄰武前街27號,25.032745,121.450353
650000500637,新莊基督長老教會社區福音中心,新北市新莊區文衡里,新北市新莊區興漢里武前街23號,新北市新莊區興漢里13鄰武前街23號,25.032855,121.450332
650000500638,天下一家社區活動中心,新北市新莊區文聖里,新北市新莊區文聖里建中街39號,新北市新莊區文聖里12鄰建中街39號,25.037253,121.448454
650000500639,民宅,新北市新莊區文聖里,新北市新莊區文聖里建中街16巷17號,新北市新莊區文聖里19鄰建中街16巷17號,25.038392,121.449287
650000500640,慈惠堂餐廳,新北市新莊區興漢里,新北市新莊區興漢里新莊路415號之4,新北市新莊區興漢里10鄰新莊路415號,25.033493,121.450868
650000500641,新莊浸信會,新北市新莊區興漢里,新北市新莊區興漢里建興街4號,新北市新莊區興漢里16鄰建興街4號,25.036587,121.450167
