選舉區,登記日期,姓名,推薦之政黨,備註
新北市蘆洲區民和里,115/08/31,鍾佳良,無,
新北市蘆洲區忠孝里,115/08/31,徐茂集,無,
新北市蘆洲區福安里,115/09/03,張翰光,無,
新北市蘆洲區永安里,115/09/01,李建興,無,
新北市蘆洲區永安里,115/09/04,劉家宏,無,
新北市蘆洲區延平里,115/09/02,張明德,民主進步黨,
新北市蘆洲區延平里,115/09/03,黃彥僑,無,
新北市蘆洲區成功里,115/09/02,吳英郎,無,
新北市蘆洲區成功里,115/09/04,林德義,無,
新北市蘆洲區永德里,115/09/03,陳宥安,無,
新北市五股區興珍里,115/09/02,黃朝枝,無,
新北市五股區興珍里,115/09/02,顏宏暐,無,
新北市五股區更寮里,115/09/03,陳仁益,無,
新北市五股區集福里,115/09/02,葉家溱,無,
新北市五股區集福里,115/09/02,葉玉芳,無,
新北市五股區觀音里,115/09/02,林永峰,無,
新北市五股區觀音里,115/09/03,陳渺,無,
新北市五股區成州里,115/08/31,陳緯宸,無,
新北市五股區成州里,115/09/04,張智鈞,無,
新北市五股區成州里,115/09/04,陳林益,無,
新北市五股區成功里,115/09/02,簡銘信,無,
新北市五股區五龍里,115/09/03,張賢良,無,
新北市五股區五股里,115/09/02,林恭平,無,
新北市五股區五股里,115/09/02,曹素月,無,
新北市五股區五股里,115/09/02,陳玟蓀,無,
新北市五股區五股里,115/09/03,陳暐中,無,
新北市五股區五福里,115/09/02,林郁靜,無,
新北市五股區五福里,115/09/02,張仲文,無,
新北市五股區德音里,115/09/03,洪世欣,無,
新北市五股區陸一里,115/08/31,吳翔,無,
新北市五股區陸一里,115/09/04,王進和,中國國民黨,
新北市五股區陸一里,115/09/04,王章鳳,無,
新北市五股區貿商里,115/09/02,王洪忠,無,
新北市五股區貿商里,115/09/03,蕭明霞,中國國民黨,
新北市五股區德泰里,115/08/31,賴佩宇,無,
新北市五股區德泰里,115/09/01,林永賢,無,
新北市五股區成德里,115/09/02,陳佳盈,無,
新北市五股區成德里,115/09/03,陳次芬,無,
新北市五股區六福里,115/09/02,謝從慧,無,
新北市五股區集賢里,115/09/02,陳文賓,無,
新北市五股區集賢里,115/09/04,張佑銘,無,
新北市五股區民義里,115/09/02,陳佳興,無,
新北市五股區成泰里,115/09/04,潘明宏,無,
新北市五股區水碓里,115/08/31,邱江永,無,
新北市五股區水碓里,115/09/03,王俊捷,無,
新北市五股區福德里,115/09/03,楊少芃,無,
新北市五股區福德里,115/09/03,陳介石,無,
新北市五股區福德里,115/09/04,吳永村,無,
新北市五股區芳洲里,115/09/03,林修平,無,
新北市五股區芳洲里,115/09/03,葉芮廷,無,
新北市泰山區大科里,115/09/03,黃金進,無,
新北市泰山區大科里,115/09/04,許鈞迪,無,
新北市泰山區黎明里,115/09/03,施呈林,無,
新北市泰山區山腳里,115/09/03,王國超,無,
新北市泰山區福泰里,115/08/31,柳建福,無,
新北市泰山區福泰里,115/09/02,劉丁源,無,
新北市泰山區楓樹里,115/09/02,劉淑玲,無,
新北市泰山區楓樹里,115/09/02,陳余寶蓮,無,
新北市泰山區同榮里,115/09/02,馬豫軍,無,
新北市泰山區同榮里,115/09/03,李尚庭,無,
新北市泰山區同榮里,115/09/03,陳芃,無,
新北市泰山區義學里,115/09/03,陳和榮,無,
新北市泰山區明志里,115/08/31,陳春祈,無,
新北市泰山區貴子里,115/08/31,陳志祥,無,
新北市泰山區貴子里,115/09/02,梁綉珠,無,
新北市泰山區貴和里,115/09/03,余碧玉,無,
新北市泰山區同興里,115/09/02,詹明德,無,
新北市泰山區義仁里,115/08/31,許火炎,無,
新北市泰山區泰友里,115/08/31,陳筱蕾,無,
新北市泰山區泰友里,115/09/01,温來居,無,
新北市泰山區新明里,115/09/01,林柏融,無,
新北市泰山區貴賢里,115/08/31,陳岳宏,無,
新北市泰山區福興里,115/08/31,張玉琴,中國國民黨,
新北市泰山區全興里,115/09/02,趙木山,無,
新北市林口區東林里,115/09/02,陳洪賓,無,
新北市林口區林口里,115/09/02,蘇夏宗,無,
新北市林口區西林里,115/09/02,王國華,無,
新北市林口區菁湖里,115/09/02,陳建宏,無,
新北市林口區菁湖里,115/09/03,李秀姻,無,
新北市林口區中湖里,115/09/02,蔡仁傑,無,
新北市林口區中湖里,115/09/02,陳國珍,無,
新北市林口區湖北里,115/09/02,張文清,無,
新北市林口區湖南里,115/09/02,黃清龍,無,
新北市林口區南勢里,115/09/02,陳國烝,無,
新北市林口區東勢里,115/09/02,李文基,無,
新北市林口區頂福里,115/09/02,錢錦彬,無,
新北市林口區下福里,115/09/02,李美玉,無,
新北市林口區嘉寶里,115/09/02,黃建邦,無,
新北市林口區瑞平里,115/09/02,洪淑芬,無,
新北市林口區太平里,115/09/02,謝玉祥,無,
新北市林口區仁愛里,115/09/03,劉鴻橋,無,
新北市林口區麗林里,115/09/03,薛純良,無,
新北市林口區麗園里,115/09/02,黃添福,無,
新北市林口區麗園里,115/09/04,劉家豪,無,
新北市林口區新林里,115/08/31,周建雄,無,
新北市林口區新林里,115/09/02,廖偉仲,無,
新北市林口區新林里,115/09/02,陳美世,無,
新北市林口區新林里,115/09/02,蘇怡方,無,
新北市林口區新林里,115/09/04,謝誌謙,無,
新北市林口區新林里,115/09/04,陳雲龍,無,
新北市林口區力行里,115/09/04,張郁,無,
新北市林口區力行里,115/09/04,周明慧,無,
新北市林口區頭湖里,115/09/01,洪嘉興,無,
新北市林口區頭湖里,115/09/02,陳昆諒,無,
新北市林口區文湖里,115/09/02,張欽哲,中國國民黨,
新北市林口區文湖里,115/09/02,洪一瑞,無,
新北市林口區文湖里,115/09/03,莊政裕,無,
新北市林口區文湖里,115/09/04,張晉寶,無,
新北市深坑區深坑里,115/09/02,黃建強,無,
新北市深坑區深坑里,115/09/04,張世諭,無,
新北市深坑區萬順里,115/08/31,林志賢,無,
新北市深坑區萬順里,115/09/02,鄭啟賢,無,
新北市深坑區萬順里,115/09/02,楊凱鈞,無,
新北市深坑區土庫里,115/09/03,高太郎,無,
新北市深坑區昇高里,115/09/03,李傳震,無,
新北市深坑區阿柔里,115/09/02,陳錦煌,無,
新北市深坑區阿柔里,115/09/02,羅定國,無,
新北市深坑區阿柔里,115/09/02,黃美雪,無,
新北市深坑區阿柔里,115/09/02,陳雅萍,無,
新北市深坑區埔新里,115/09/02,洪松根,無,
新北市深坑區埔新里,115/09/03,林玉婷,無,
新北市深坑區埔新里,115/09/04,游貫中,中國國民黨,
新北市深坑區萬福里,115/09/03,鄭宗良,無,
新北市深坑區萬福里,115/09/04,張家鎮,無,
新北市深坑區賴仲里,115/09/03,蕭麗玉,無,
新北市深坑區賴仲里,115/09/04,黃森田,無,
新北市石碇區石碇里,115/09/02,王銘勇,中國國民黨,
新北市石碇區潭邊里,115/09/02,王萬紫,無,
新北市石碇區隆盛里,115/08/31,謝根林,無,
新北市石碇區隆盛里,115/08/31,謝文乾,無,
新北市石碇區烏塗里,115/09/02,林却,無,
新北市石碇區彭山里,115/08/31,許建長,無,
新北市石碇區彭山里,115/08/31,魏久斌,無,
新北市石碇區豐田里,115/09/01,林毅呈,無,
新北市石碇區豐田里,115/09/02,黃種奇,無,
新北市石碇區豐田里,115/09/04,陳萬長,無,
新北市石碇區豐田里,115/09/04,黃雅芳,無,
新北市石碇區永定里,115/09/02,王金洞,無,
新北市石碇區中民里,115/09/02,郭滄樑,無,
新北市石碇區光明里,115/09/02,陳榮豐,無,
新北市石碇區豐林里,115/09/03,李煌義,無,
新北市石碇區永安里,115/08/31,羅榮裕,無,
新北市石碇區永安里,115/09/02,蕭敏玲,無,
新北市石碇區格頭里,115/08/31,高國泰,無,
新北市坪林區粗窟里,115/09/03,林發利,無,
新北市坪林區粗窟里,115/08/31,李志忠,無,
新北市坪林區坪林里,115/09/01,陳錦發,無,
新北市坪林區大林里,115/08/31,李秋勝,無,
新北市坪林區石𥕢里,115/09/02,張秀霞,無,
新北市坪林區上德里,115/08/31,陳金山,無,
新北市坪林區水德里,115/09/04,李美霞,無,
新北市坪林區水德里,115/08/31,鐘國賓,無,
新北市坪林區漁光里,115/09/04,林儒源,無,
新北市坪林區漁光里,115/09/01,白明堂,無,
新北市坪林區漁光里,115/08/31,詹承得,無,
新北市三芝區八賢里,115/09/02,楊振蜂,無,
新北市三芝區埔頭里,115/09/02,簡錦隆,無,
新北市三芝區古庄里,115/09/02,葉秋蓮,無,
新北市三芝區新庄里,115/08/31,江澄波,無,
新北市三芝區新庄里,115/09/02,林文章,無,
新北市三芝區埔坪里,115/09/02,曾玉珍,無,
新北市三芝區茂長里,115/09/02,陳秀蘭,無,
新北市三芝區橫山里,115/09/02,余振興,無,
新北市三芝區橫山里,115/09/03,黃麗玲,無,
新北市三芝區錫板里,115/09/02,陳燕國,無,
新北市三芝區後厝里,115/09/02,楊秀彥,中國國民黨,
新北市三芝區後厝里,115/09/03,鐘利益,無,
新北市三芝區福德里,115/08/31,陳誌強,中國國民黨,
新北市三芝區福德里,115/09/02,李子熙,無,
新北市三芝區圓山里,115/09/03,許火中,無,
新北市三芝區店子里,115/09/02,戴文福,無,
新北市三芝區興華里,115/08/31,杜國偵,無,
新北市石門區德茂里,115/09/03,花文發,無,
新北市石門區德茂里,115/09/02,沈素梅,無,
新北市石門區富基里,115/09/02,曾進興,無,
新北市石門區老梅里,115/09/04,鄭慶鋒,無,
新北市石門區老梅里,115/09/03,許寶祿,無,
新北市石門區山溪里,115/09/02,鍾阿海,無,
新北市石門區山溪里,115/09/02,許阿煌,無,
新北市石門區石門里,115/09/02,劉啟祥,無,
新北市石門區尖鹿里,115/09/02,邱朝欉,無,
新北市石門區乾華里,115/09/04,曾銘鑒,無,
新北市石門區茂林里,115/09/03,練曾月娥,無,
新北市石門區茂林里,115/09/02,潘清山,無,
新北市石門區草里里,115/09/02,邱志曉,無,
新北市八里區龍源里,115/09/02,林俊德,無,
新北市八里區米倉里,115/09/02,徐偉勛,無,
新北市八里區大崁里,115/08/31,林秀眞,無,
新北市八里區大崁里,115/09/04,林玟伶,無,
新北市八里區埤頭里,115/08/31,曾志國,無,
新北市八里區頂罟里,115/09/02,洪志成,無,
新北市八里區舊城里,115/09/01,傅鳳琴,無,
新北市八里區舊城里,115/09/03,陳天發,無,
新北市八里區訊塘里,115/09/03,張金貴,無,
新北市八里區荖阡里,115/09/02,楊萬福,無,
新北市八里區長坑里,115/08/31,汪青彥,無,
新北市八里區長坑里,115/09/03,洪煜豪,無,
新北市八里區下罟里,115/09/02,汪金傳,無,
新北市平溪區薯榔里,115/08/31,潘隆裕,無,
新北市平溪區菁桐里,115/09/02,胡秀金,無,
新北市平溪區菁桐里,115/09/03,張經虢,無,
新北市平溪區白石里,115/09/01,賴明焜,無,
新北市平溪區石底里,115/08/31,楊鄭財,無,
新北市平溪區石底里,115/09/03,黃一銘,無,
新北市平溪區石底里,115/09/04,郭聰能,無,
新北市平溪區平溪里,115/08/31,高文城,無,
新北市平溪區嶺腳里,115/09/02,陳銘哲,無,
新北市平溪區嶺腳里,115/09/03,蘇冠臻,無,
新北市平溪區東勢里,115/09/02,李明宏,無,
新北市平溪區望古里,115/09/02,林寶玫,無,
新北市平溪區南山里,115/08/31,林再來,無,
新北市平溪區平湖里,115/09/01,林燈源,無,
新北市平溪區十分里,115/09/02,王瑞麟,無,
新北市平溪區十分里,115/09/04,陳元君,無,
新北市平溪區新寮里,115/08/31,胡兩泉,無,
新北市雙溪區雙溪里,115/08/31,盧燈煌,無,
新北市雙溪區共和里,115/09/02,李蓁芳,無,
新北市雙溪區新基里,115/09/02,蘇虹如,無,
新北市雙溪區魚行里,115/09/03,許桂花,無,
新北市雙溪區魚行里,115/09/03,蔡世緯,無,
新北市雙溪區三港里,115/08/31,葉德昌,無,
新北市雙溪區三港里,115/09/02,康俐瑩,無,
新北市雙溪區牡丹里,115/08/31,游坤信,無,
新北市雙溪區牡丹里,115/09/04,沈儒益,無,
新北市雙溪區三貂里,115/09/02,游柏川,無,
新北市雙溪區三貂里,115/09/03,楊秋燕,無,
新北市雙溪區平林里,115/09/02,黃添松,無,
新北市雙溪區上林里,115/09/02,簡德福,無,
新北市雙溪區上林里,115/09/04,簡枝校,無,
新北市雙溪區外柑里,115/09/02,賴明賢,無,
新北市雙溪區外柑里,115/09/02,江阿城,無,
新北市雙溪區長源里,115/09/02,陳資郎,無,
新北市雙溪區泰平里,115/09/03,方敏珍,無,
新北市貢寮區貢寮里,115/09/02,吳雅奇,無,
新北市貢寮區貢寮里,115/09/02,鄭文豪,無,
新北市貢寮區吉林里,115/09/04,蕭春益,無,
新北市貢寮區吉林里,115/09/03,簡束卿,無,
新北市貢寮區雙玉里,115/09/03,吳永彬,無,
新北市貢寮區龍崗里,115/09/03,黃朝銘,無,
新北市貢寮區龍門里,115/09/03,吳世揚,無,
新北市貢寮區福隆里,115/09/01,吳憲彰,無,
新北市貢寮區仁里里,115/09/03,紀志樺,無,
新北市貢寮區仁里里,115/09/03,吳勝福,無,
新北市貢寮區真理里,115/09/03,李勝興,無,
新北市貢寮區真理里,115/09/02,趙瑞昌,無,
新北市貢寮區真理里,115/09/01,蔡家源,無,
新北市貢寮區福連里,115/08/31,吳文益,無,
新北市貢寮區美豐里,115/09/02,周貝芳,無,
新北市貢寮區和美里,115/09/04,許金桂,無,
新北市貢寮區和美里,115/09/02,賴益世,無,
新北市貢寮區和美里,115/08/31,吳金發,無,
新北市金山區和平里,115/09/02,林進財,無,
新北市金山區和平里,115/09/04,張楊素琴,無,
新北市金山區大同里,115/09/02,許振煌,無,
新北市金山區豐漁里,115/09/03,許吉興,無,
新北市金山區磺港里,115/09/02,許明熙,無,
新北市金山區美田里,115/09/01,何文發,無,
新北市金山區五湖里,115/09/03,李進發,無,
新北市金山區五湖里,115/09/02,李文俊,無,
新北市金山區五湖里,115/09/02,張欽郎,無,
新北市金山區重和里,115/09/02,曹正雄,無,
新北市金山區重和里,115/09/03,賴蔡標,無,
新北市金山區兩湖里,115/09/02,張金火,無,
新北市金山區六股里,115/09/03,鐘鼎平,無,
新北市金山區六股里,115/09/02,陳柏志,無,
新北市金山區三界里,115/08/31,李清,無,
新北市金山區三界里,115/09/02,李益成,無,
新北市金山區清泉里,115/09/02,陳麗蘭,無,
新北市金山區萬壽里,115/09/02,劉俊錦,無,
新北市金山區萬壽里,115/09/02,李崇德,無,
新北市金山區西湖里,115/09/02,賴聰明,無,
新北市金山區永興里,115/09/02,謝棟樑,無,
新北市金山區永興里,115/09/02,許瑞林,無,
新北市金山區金美里,115/09/02,蔡龍豪,無,
新北市萬里區萬里里,115/09/03,王傑倫,無,
新北市萬里區萬里里,115/09/01,郭明忠,無,
新北市萬里區龜吼里,115/08/31,曾基成,中國國民黨,
新北市萬里區野柳里,115/08/31,黃長生,無,
新北市萬里區大鵬里,115/09/04,蔡鴻源,無,
新北市萬里區大鵬里,115/09/02,李建才,無,
新北市萬里區大鵬里,115/09/02,李文斌,無,
新北市萬里區大鵬里,115/09/01,陳紫彤,無,
新北市萬里區磺潭里,115/09/02,張宗基,中國國民黨,
新北市萬里區雙興里,115/09/03,郭鄧發,無,
新北市萬里區雙興里,115/09/03,郭嘉書,無,
新北市萬里區溪底里,115/08/31,吳連財,無,
新北市萬里區崁脚里,115/09/02,吳光耀,無,
新北市萬里區中幅里,115/08/31,謝嘉陽,無,
新北市萬里區北基里,115/08/31,鄧月嬌,中國國民黨,
新北市烏來區烏來里,115/09/02,楊健福,無,
新北市烏來區烏來里,115/09/01,周瑞祺,無,
新北市烏來區烏來里,115/09/01,林春雄,無,
新北市烏來區忠治里,115/09/01,黃忠信,無,
新北市烏來區忠治里,115/09/01,顏貴華,無,
新北市烏來區福山里,115/09/03,張世強,無,
新北市烏來區福山里,115/09/02,林慧貞,無,
新北市烏來區福山里,115/09/02,王俊雄,無,
新北市烏來區信賢里,115/09/04,鄭相勇 Ayun Wakayei,無,
新北市烏來區信賢里,115/09/01,簡凱健,無,
新北市烏來區孝義里,115/09/02,周進長,無,
新北市烏來區孝義里,115/09/02,廖明,無,
桃園市桃園區文化里,115/09/03,歐陽瀚,無,
桃園市桃園區文明里,115/09/02,邱紫彤,無,
桃園市桃園區文明里,115/09/04,張坤曜,天一黨,
桃園市桃園區武陵里,115/08/31,江派隆,無,
桃園市桃園區武陵里,115/09/04,謝翔安,無,
桃園市桃園區武陵里,115/09/04,余清安,無,
桃園市桃園區大林里,115/09/03,牛阡源,中國國民黨,
桃園市桃園區大林里,115/09/04,柳美子,無,
桃園市桃園區忠義里,115/09/02,陳淑珮,無,
桃園市桃園區忠義里,115/09/04,彭許妙貞,無,
桃園市桃園區忠義里,115/09/04,范佳欣,無,
桃園市桃園區會稽里,115/09/02,鄭麗花,中國國民黨,
桃園市桃園區長美里,115/08/31,林秀貞,無,
桃園市桃園區長美里,115/09/03,劉哲男,無,
