選區,姓名,政黨,候選人網址,選區網址
"2014 > 鄉鎮市民代表 > 彰化縣 > 鹿港鎮 > 第03選舉區[區域]",施信任,民主進步黨,http://k.olc.tw/elections/candidates/view/540b570c-c748-47e5-8e78-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331a-babc-4bc7-b2e5-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第01選舉區[區域]",陳益昌,無,http://k.olc.tw/elections/candidates/view/540b5711-187c-4774-9fb8-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-e964-4cc8-91d0-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第01選舉區[區域]",陳秀玲,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5711-2584-42f2-a169-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-e964-4cc8-91d0-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第01選舉區[區域]",梁奕輝,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5711-7c50-44ce-a3a0-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-e964-4cc8-91d0-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第02選舉區[區域]",蔡金投,無,http://k.olc.tw/elections/candidates/view/540b5711-735c-4467-8b6e-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-b5b8-44c3-96d9-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第02選舉區[區域]",吳鎮江,無,http://k.olc.tw/elections/candidates/view/540b5712-427c-4c8c-97ca-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-b5b8-44c3-96d9-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 福興鄉 > 第02選舉區[區域]",洪振淞,無,http://k.olc.tw/elections/candidates/view/540b5712-5084-4ec6-998f-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7331c-b5b8-44c3-96d9-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 社頭鄉 > 第02選舉區[區域]",邱團財,無,http://k.olc.tw/elections/candidates/view/540b5724-375c-4534-849b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73340-72ac-457a-a89b-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 社頭鄉 > 第02選舉區[區域]",陶傳淮,無,http://k.olc.tw/elections/candidates/view/540b5724-dc2c-421e-b939-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73340-72ac-457a-a89b-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 田尾鄉 > 第03選舉區[區域]",吳俊樑,無,http://k.olc.tw/elections/candidates/view/540b5729-00a0-4eac-bdfb-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7334c-68c4-4210-b335-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 田尾鄉 > 第03選舉區[區域]",邱家南,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5729-be18-46a3-99b9-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7334c-68c4-4210-b335-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 埤頭鄉 > 第04選舉區[區域]",鄭麗玉,民主進步黨,http://k.olc.tw/elections/candidates/view/540b572b-b720-4dab-b016-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73350-2698-4c31-8985-1299acb5b862
"2014 > 鄉鎮市民代表 > 彰化縣 > 埤頭鄉 > 第04選舉區[區域]",張景舜,無,http://k.olc.tw/elections/candidates/view/540b572b-b878-4d58-89dd-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73350-2698-4c31-8985-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 竹山鎮 > 第03選舉區[區域]",陳錫錋,無,http://k.olc.tw/elections/candidates/view/540b573a-3334-42b7-b1ae-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73371-d760-4990-8228-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 竹山鎮 > 第03選舉區[區域]",林宗立,無,http://k.olc.tw/elections/candidates/view/540b573b-8504-4400-8993-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73371-d760-4990-8228-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 名間鄉 > 第03選舉區[區域]",陳廣政,無,http://k.olc.tw/elections/candidates/view/540b573d-e704-4506-9c77-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73379-34a4-4507-b17e-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 鹿谷鄉 > 第02選舉區[區域]",林智鴻,無,http://k.olc.tw/elections/candidates/view/540b573e-3914-4d3c-a584-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7337b-9fe4-4383-a41a-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 鹿谷鄉 > 第02選舉區[區域]",蘇聰明,無,http://k.olc.tw/elections/candidates/view/540b573e-7768-4174-bd1d-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7337b-9fe4-4383-a41a-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 鹿谷鄉 > 第02選舉區[區域]",葉瑞鐘,無,http://k.olc.tw/elections/candidates/view/540b573e-e8c0-4a97-a1d1-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7337b-9fe4-4383-a41a-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 水里鄉 > 第03選舉區[區域]",劉俊生,無,http://k.olc.tw/elections/candidates/view/540b5745-8d98-49eb-b6bb-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73391-ce90-4cd3-896b-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 水里鄉 > 第04選舉區[區域]",陳明卿,無,http://k.olc.tw/elections/candidates/view/540b5745-8ec0-4675-8f17-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73392-c020-46e9-98db-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 信義鄉 > 第01選舉區[區域]",林麗英,無,http://k.olc.tw/elections/candidates/view/540b5745-3a88-4f29-9819-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73394-d80c-426a-bd1d-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 信義鄉 > 第01選舉區[區域]",胡增祥,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5745-6bd8-4a29-967d-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73394-d80c-426a-bd1d-1299acb5b862
"2014 > 鄉鎮市民代表 > 南投縣 > 信義鄉 > 第01選舉區[區域]",邱瑞榮,無,http://k.olc.tw/elections/candidates/view/540b5745-89ec-4de0-8d47-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73394-d80c-426a-bd1d-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 西螺鎮 > 第04選舉區[區域]",程德崎,無,http://k.olc.tw/elections/candidates/view/540b5750-3590-4209-9275-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733af-264c-4c23-8ad4-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 西螺鎮 > 第04選舉區[區域]",程進森,無,http://k.olc.tw/elections/candidates/view/540b5750-e6ec-4e50-b198-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733af-264c-4c23-8ad4-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 土庫鎮 > 第03選舉區[區域]",吳讚樓,無,http://k.olc.tw/elections/candidates/view/540b5750-6550-4ecf-888c-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733b1-811c-4a5f-9f29-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 土庫鎮 > 第03選舉區[區域]",王詩文,無,http://k.olc.tw/elections/candidates/view/540b5750-8e94-41b4-b9ef-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733b1-811c-4a5f-9f29-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 二崙鄉 > 第02選舉區[區域]",廖慶杰,無,http://k.olc.tw/elections/candidates/view/540b5759-2628-43ef-ac13-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733c7-fa90-4d43-bad0-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 二崙鄉 > 第02選舉區[區域]",廖錦懋,無,http://k.olc.tw/elections/candidates/view/540b5759-8400-4913-aaa9-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733c7-fa90-4d43-bad0-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 二崙鄉 > 第05選舉區[區域]",洪美雲,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5759-9e80-4876-bb56-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733cb-2940-4693-9b0b-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 二崙鄉 > 第05選舉區[區域]",鍾東榮,無,http://k.olc.tw/elections/candidates/view/540b5759-bcb8-4cb9-ac17-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733cb-2940-4693-9b0b-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 褒忠鄉 > 第04選舉區[區域]",黃金水,無,http://k.olc.tw/elections/candidates/view/540b5760-3c88-4a12-962b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733da-f564-48eb-bade-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 褒忠鄉 > 第04選舉區[區域]",陳良俊,無,http://k.olc.tw/elections/candidates/view/540b5760-5278-4b84-bf4f-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733da-f564-48eb-bade-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 臺西鄉 > 第02選舉區[區域]",吳文慶,無,http://k.olc.tw/elections/candidates/view/540b5760-9c7c-4364-9a5f-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733dd-ee48-4960-b900-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 臺西鄉 > 第02選舉區[區域]",吳政展,無,http://k.olc.tw/elections/candidates/view/540b5760-b14c-439a-8c7b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733dd-ee48-4960-b900-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 臺西鄉 > 第02選舉區[區域]",林金來,無,http://k.olc.tw/elections/candidates/view/540b5760-ccd8-405d-b027-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733dd-ee48-4960-b900-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 口湖鄉 > 第03選舉區[區域]",呂順賢,無,http://k.olc.tw/elections/candidates/view/540b5767-8718-40ee-ac1e-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733ea-dc10-4703-b54e-1299acb5b862
"2014 > 鄉鎮市民代表 > 雲林縣 > 口湖鄉 > 第03選舉區[區域]",林杉全,無,http://k.olc.tw/elections/candidates/view/540b5767-b420-4e97-8ab0-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d733ea-dc10-4703-b54e-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 六腳鄉 > 第03選舉區[區域]",廖法志,無,http://k.olc.tw/elections/candidates/view/540b5775-9748-43e1-9e17-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7340c-0b20-4627-a766-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 六腳鄉 > 第03選舉區[區域]",謝守吉,無,http://k.olc.tw/elections/candidates/view/540b5775-f7a0-4779-8b6d-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7340c-0b20-4627-a766-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第01選舉區[區域]",張時男,無,http://k.olc.tw/elections/candidates/view/540b5778-8a2c-44b4-a061-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73413-14a8-407c-bb28-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第01選舉區[區域]",宗僑英,無,http://k.olc.tw/elections/candidates/view/540b5778-8b80-49aa-a169-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73413-14a8-407c-bb28-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第01選舉區[區域]",吳淑琴,無,http://k.olc.tw/elections/candidates/view/540b5778-97a0-43aa-926b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73413-14a8-407c-bb28-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第01選舉區[區域]",鄭任宏,無,http://k.olc.tw/elections/candidates/view/540b5778-da00-49ac-b871-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73413-14a8-407c-bb28-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第03選舉區[區域]",黃友政,無,http://k.olc.tw/elections/candidates/view/540b5779-2aa4-4063-a7f7-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73415-93f0-444f-ac3e-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第03選舉區[區域]",詹朋樺,無,http://k.olc.tw/elections/candidates/view/540b5779-8734-444e-ab05-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73415-93f0-444f-ac3e-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 鹿草鄉 > 第03選舉區[區域]",陳銘鴻,無,http://k.olc.tw/elections/candidates/view/540b5779-91f0-422f-b0bc-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73415-93f0-444f-ac3e-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 梅山鄉 > 第03選舉區[區域]",簡土水,無,http://k.olc.tw/elections/candidates/view/540b577f-e8cc-4a8f-894f-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73420-25b0-4d53-8543-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 梅山鄉 > 第03選舉區[區域]",李建宏,無,http://k.olc.tw/elections/candidates/view/540b577f-ff2c-4f3d-9b10-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73420-25b0-4d53-8543-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 大埔鄉 > 第01選舉區[區域]",陳金得,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5780-3d64-4ab8-9c80-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73422-3a60-450f-9669-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 大埔鄉 > 第01選舉區[區域]",陳木全,無,http://k.olc.tw/elections/candidates/view/540b5780-9d84-4b92-a28c-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73422-3a60-450f-9669-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 大埔鄉 > 第01選舉區[區域]",黃陳彩秀,無,http://k.olc.tw/elections/candidates/view/540b5780-c6b4-450c-8cca-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73422-3a60-450f-9669-1299acb5b862
"2014 > 鄉鎮市民代表 > 嘉義縣 > 大埔鄉 > 第01選舉區[區域]",王國波,無,http://k.olc.tw/elections/candidates/view/540b5780-d64c-44cc-a742-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73422-3a60-450f-9669-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 屏東市 > 第01選舉區[區域]",林玉井,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5782-21d8-4c5e-aea4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73426-cbd4-4f72-8cae-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 恆春鎮 > 第01選舉區[區域]",吳明文,無,http://k.olc.tw/elections/candidates/view/540b5788-0bc0-4350-8cd4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73432-f03c-4ef2-8b45-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 恆春鎮 > 第01選舉區[區域]",鄭金祈,無,http://k.olc.tw/elections/candidates/view/540b5788-44c8-417a-bfdc-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73432-f03c-4ef2-8b45-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 麟洛鄉 > 第03選舉區[區域]",彭信文,無,http://k.olc.tw/elections/candidates/view/540b578d-7f1c-482f-a37b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73442-5778-4b99-9787-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 麟洛鄉 > 第03選舉區[區域]",邱春櫻,無,http://k.olc.tw/elections/candidates/view/540b578d-d7f8-4715-8852-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73442-5778-4b99-9787-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 麟洛鄉 > 第03選舉區[區域]",鄧有仁,無,http://k.olc.tw/elections/candidates/view/540b578d-fc5c-4d62-bf55-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73442-5778-4b99-9787-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 里港鄉 > 第02選舉區[區域]",林綿顯,無,http://k.olc.tw/elections/candidates/view/540b5790-4ef8-407a-b451-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73447-67ec-4efb-ad03-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 里港鄉 > 第02選舉區[區域]",林雲益,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5790-f1e4-417b-9dd5-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73447-67ec-4efb-ad03-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 鹽埔鄉 > 第04選舉區[區域]",曾順龍,無,http://k.olc.tw/elections/candidates/view/540b5793-655c-4fff-843c-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7344c-e1a8-4425-bfe6-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 鹽埔鄉 > 第04選舉區[區域]",林清得,無,http://k.olc.tw/elections/candidates/view/540b5793-eef0-46a4-94d4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7344c-e1a8-4425-bfe6-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 高樹鄉 > 第04選舉區[區域]",許壽全,無,http://k.olc.tw/elections/candidates/view/540b5794-3814-4179-90ed-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7344f-2668-498f-be09-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 高樹鄉 > 第04選舉區[區域]",黃仁谷,無,http://k.olc.tw/elections/candidates/view/540b5794-edcc-49a6-a8ce-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7344f-2668-498f-be09-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 萬巒鄉 > 第04選舉區[區域]",廖芳英,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5795-1120-4128-8a3b-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73453-3758-4947-8f07-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 萬巒鄉 > 第04選舉區[區域]",陳明標,無,http://k.olc.tw/elections/candidates/view/540b5795-91b8-45b0-a2e2-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73453-3758-4947-8f07-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 萬巒鄉 > 第04選舉區[區域]",陳平貴,無,http://k.olc.tw/elections/candidates/view/540b5795-e4bc-4df5-969d-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73453-3758-4947-8f07-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 萬巒鄉 > 第04選舉區[區域]",湯文生,無,http://k.olc.tw/elections/candidates/view/540b5796-f3b0-4978-b6fc-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73453-3758-4947-8f07-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 內埔鄉 > 第02選舉區[區域]",曾健野,中國國民黨,http://k.olc.tw/elections/candidates/view/540b5797-54a4-4095-83a6-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73454-1ec8-4008-9a09-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 內埔鄉 > 第02選舉區[區域]",鍾慶鎮,民主進步黨,http://k.olc.tw/elections/candidates/view/540b5797-6b9c-47f2-94db-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73454-1ec8-4008-9a09-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 佳冬鄉 > 第02選舉區[區域]",董金廷,民主進步黨,http://k.olc.tw/elections/candidates/view/540b57a5-3258-4fc4-b627-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7346a-99ec-436b-9679-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 佳冬鄉 > 第02選舉區[區域]",王家正,民主進步黨,http://k.olc.tw/elections/candidates/view/540b57a5-ed68-46ea-aeed-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7346a-99ec-436b-9679-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 佳冬鄉 > 第02選舉區[區域]",胡平讚,無,http://k.olc.tw/elections/candidates/view/540b57a6-1468-40c7-9be4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7346a-99ec-436b-9679-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 佳冬鄉 > 第04選舉區[區域]",李榮瑞,無,http://k.olc.tw/elections/candidates/view/540b57a6-3a00-41e8-831c-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7346c-5368-41cb-85a6-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 佳冬鄉 > 第04選舉區[區域]",周聯芳,民主進步黨,http://k.olc.tw/elections/candidates/view/540b57a6-5a48-404a-99e7-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7346c-5368-41cb-85a6-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 滿州鄉 > 第04選舉區[平地]",潘義輝,無,http://k.olc.tw/elections/candidates/view/540b57a9-8f98-433b-98c7-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73474-7618-4486-867d-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 枋山鄉 > 第01選舉區[區域]",羅金良,無,http://k.olc.tw/elections/candidates/view/540b57a9-40f8-4525-b6c4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d73474-0674-4366-88b3-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 來義鄉 > 第02選舉區[區域]",莊景星,中國國民黨,http://k.olc.tw/elections/candidates/view/540b57af-05c0-4c76-96d4-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7347d-1630-4b4a-8834-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 來義鄉 > 第02選舉區[區域]",王清春,中國國民黨,http://k.olc.tw/elections/candidates/view/540b57af-15a0-45d3-973e-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7347d-1630-4b4a-8834-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 來義鄉 > 第02選舉區[區域]",鍾必顯,中國國民黨,http://k.olc.tw/elections/candidates/view/540b57af-c124-49bb-9cdc-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7347d-1630-4b4a-8834-1299acb5b862
"2014 > 鄉鎮市民代表 > 屏東縣 > 春日鄉 > 第02選舉區[區域]",宋文聖,中國國民黨,http://k.olc.tw/elections/candidates/view/540b57b0-04ac-48a9-93be-1926acb5b862,http://k.olc.tw/elections/candidates/index/53d7347e-fd64-4621-a867-1299acb5b862
