ivid,id,name,town,county,vid,icid,itid
TNN-140-001,67000140-001,西港里,西港區,臺南市,001,TNN,TNN-140
TNN-140-002,67000140-002,南海里,西港區,臺南市,002,TNN,TNN-140
TNN-140-003,67000140-003,港東里,西港區,臺南市,003,TNN,TNN-140
TNN-140-004,67000140-004,檨林里,西港區,臺南市,004,TNN,TNN-140
TNN-140-005,67000140-005,後營里,西港區,臺南市,005,TNN,TNN-140
TNN-140-006,67000140-006,營西里,西港區,臺南市,006,TNN,TNN-140
TNN-140-007,67000140-007,金砂里,西港區,臺南市,007,TNN,TNN-140
TNN-140-008,67000140-008,劉厝里,西港區,臺南市,008,TNN,TNN-140
TNN-140-009,67000140-009,竹林里,西港區,臺南市,009,TNN,TNN-140
TNN-140-010,67000140-010,永樂里,西港區,臺南市,010,TNN,TNN-140
TNN-140-011,67000140-011,新復里,西港區,臺南市,011,TNN,TNN-140
TNN-140-012,67000140-012,慶安里,西港區,臺南市,012,TNN,TNN-140
TNN-150-001,67000150-001,後港里,七股區,臺南市,001,TNN,TNN-150
TNN-150-002,67000150-002,大潭里,七股區,臺南市,002,TNN,TNN-150
TNN-150-003,67000150-003,城內里,七股區,臺南市,003,TNN,TNN-150
TNN-150-004,67000150-004,篤加里,七股區,臺南市,004,TNN,TNN-150
TNN-150-005,67000150-005,頂山里,七股區,臺南市,005,TNN,TNN-150
TNN-150-006,67000150-006,西寮里,七股區,臺南市,006,TNN,TNN-150
TNN-150-007,67000150-007,塩埕里,七股區,臺南市,007,TNN,TNN-150
TNN-150-008,67000150-008,龍山里,七股區,臺南市,008,TNN,TNN-150
TNN-150-009,67000150-009,溪南里,七股區,臺南市,009,TNN,TNN-150
TNN-150-010,67000150-010,七股里,七股區,臺南市,010,TNN,TNN-150
TNN-150-011,67000150-011,玉成里,七股區,臺南市,011,TNN,TNN-150
TNN-150-012,67000150-012,大埕里,七股區,臺南市,012,TNN,TNN-150
TNN-150-013,67000150-013,大寮里,七股區,臺南市,013,TNN,TNN-150
TNN-150-014,67000150-014,看坪里,七股區,臺南市,014,TNN,TNN-150
TNN-150-015,67000150-015,樹林里,七股區,臺南市,015,TNN,TNN-150
TNN-150-016,67000150-016,竹港里,七股區,臺南市,016,TNN,TNN-150
TNN-150-017,67000150-017,中寮里,七股區,臺南市,017,TNN,TNN-150
TNN-150-018,67000150-018,竹橋里,七股區,臺南市,018,TNN,TNN-150
TNN-150-019,67000150-019,義合里,七股區,臺南市,019,TNN,TNN-150
TNN-150-020,67000150-020,槺榔里,七股區,臺南市,020,TNN,TNN-150
TNN-150-021,67000150-021,永吉里,七股區,臺南市,021,TNN,TNN-150
TNN-150-022,67000150-022,三股里,七股區,臺南市,022,TNN,TNN-150
TNN-150-023,67000150-023,十份里,七股區,臺南市,023,TNN,TNN-150
TNN-160-001,67000160-001,長榮里,將軍區,臺南市,001,TNN,TNN-160
TNN-160-002,67000160-002,西華里,將軍區,臺南市,002,TNN,TNN-160
TNN-160-003,67000160-003,西和里,將軍區,臺南市,003,TNN,TNN-160
TNN-160-004,67000160-004,忠興里,將軍區,臺南市,004,TNN,TNN-160
TNN-160-005,67000160-005,嘉昌里,將軍區,臺南市,005,TNN,TNN-160
TNN-160-006,67000160-006,保源里,將軍區,臺南市,006,TNN,TNN-160
TNN-160-007,67000160-007,苓和里,將軍區,臺南市,007,TNN,TNN-160
TNN-160-008,67000160-008,仁和里,將軍區,臺南市,008,TNN,TNN-160
TNN-160-009,67000160-009,北埔里,將軍區,臺南市,009,TNN,TNN-160
TNN-160-010,67000160-010,將富里,將軍區,臺南市,010,TNN,TNN-160
TNN-160-011,67000160-011,將貴里,將軍區,臺南市,011,TNN,TNN-160
TNN-160-012,67000160-012,三吉里,將軍區,臺南市,012,TNN,TNN-160
TNN-160-013,67000160-013,玉山里,將軍區,臺南市,013,TNN,TNN-160
TNN-160-014,67000160-014,廣山里,將軍區,臺南市,014,TNN,TNN-160
TNN-160-015,67000160-015,長沙里,將軍區,臺南市,015,TNN,TNN-160
TNN-160-016,67000160-016,平沙里,將軍區,臺南市,016,TNN,TNN-160
TNN-160-017,67000160-017,鯤鯓里,將軍區,臺南市,017,TNN,TNN-160
TNN-160-018,67000160-018,鯤溟里,將軍區,臺南市,018,TNN,TNN-160
TNN-170-001,67000170-001,保吉里,北門區,臺南市,001,TNN,TNN-170
TNN-170-002,67000170-002,雙春里,北門區,臺南市,002,TNN,TNN-170
TNN-170-003,67000170-003,東壁里,北門區,臺南市,003,TNN,TNN-170
TNN-170-004,67000170-004,鯤江里,北門區,臺南市,004,TNN,TNN-170
TNN-170-005,67000170-005,北門里,北門區,臺南市,005,TNN,TNN-170
TNN-170-006,67000170-006,錦湖里,北門區,臺南市,006,TNN,TNN-170
TNN-170-007,67000170-007,三光里,北門區,臺南市,007,TNN,TNN-170
TNN-170-008,67000170-008,仁里里,北門區,臺南市,008,TNN,TNN-170
TNN-170-009,67000170-009,玉港里,北門區,臺南市,009,TNN,TNN-170
TNN-170-010,67000170-010,中樞里,北門區,臺南市,010,TNN,TNN-170
TNN-170-011,67000170-011,慈安里,北門區,臺南市,011,TNN,TNN-170
TNN-170-012,67000170-012,永華里,北門區,臺南市,012,TNN,TNN-170
TNN-170-013,67000170-013,永隆里,北門區,臺南市,013,TNN,TNN-170
TNN-180-001,67000180-001,武安里,新化區,臺南市,001,TNN,TNN-180
TNN-180-002,67000180-002,東榮里,新化區,臺南市,002,TNN,TNN-180
TNN-180-003,67000180-003,護國里,新化區,臺南市,003,TNN,TNN-180
TNN-180-004,67000180-004,太平里,新化區,臺南市,004,TNN,TNN-180
TNN-180-005,67000180-005,中央里,新化區,臺南市,005,TNN,TNN-180
TNN-180-006,67000180-006,觀音里,新化區,臺南市,006,TNN,TNN-180
TNN-180-007,67000180-007,竹林里,新化區,臺南市,007,TNN,TNN-180
TNN-180-008,67000180-008,清水里,新化區,臺南市,008,TNN,TNN-180
TNN-180-009,67000180-009,協興里,新化區,臺南市,009,TNN,TNN-180
TNN-180-010,67000180-010,唪口里,新化區,臺南市,010,TNN,TNN-180
TNN-180-011,67000180-011,北勢里,新化區,臺南市,011,TNN,TNN-180
TNN-180-012,67000180-012,豐榮里,新化區,臺南市,012,TNN,TNN-180
TNN-180-013,67000180-013,全興里,新化區,臺南市,013,TNN,TNN-180
TNN-180-014,67000180-014,崙頂里,新化區,臺南市,014,TNN,TNN-180
TNN-180-015,67000180-015,知義里,新化區,臺南市,015,TNN,TNN-180
TNN-180-016,67000180-016,山脚里,新化區,臺南市,016,TNN,TNN-180
TNN-180-017,67000180-017,大坑里,新化區,臺南市,017,TNN,TNN-180
TNN-180-018,67000180-018,𦰡拔里,新化區,臺南市,018,TNN,TNN-180
TNN-180-019,67000180-019,羊林里,新化區,臺南市,019,TNN,TNN-180
TNN-180-020,67000180-020,礁坑里,新化區,臺南市,020,TNN,TNN-180
TNN-190-001,67000190-001,東關里,善化區,臺南市,001,TNN,TNN-190
TNN-190-002,67000190-002,坐駕里,善化區,臺南市,002,TNN,TNN-190
TNN-190-003,67000190-003,光文里,善化區,臺南市,003,TNN,TNN-190
TNN-190-004,67000190-004,文昌里,善化區,臺南市,004,TNN,TNN-190
TNN-190-005,67000190-005,南關里,善化區,臺南市,005,TNN,TNN-190
TNN-190-006,67000190-006,西關里,善化區,臺南市,006,TNN,TNN-190
TNN-190-007,67000190-007,北關里,善化區,臺南市,007,TNN,TNN-190
TNN-190-008,67000190-008,文正里,善化區,臺南市,008,TNN,TNN-190
TNN-190-009,67000190-009,胡家里,善化區,臺南市,009,TNN,TNN-190
TNN-190-010,67000190-010,胡厝里,善化區,臺南市,010,TNN,TNN-190
TNN-190-011,67000190-011,什乃里,善化區,臺南市,011,TNN,TNN-190
TNN-190-012,67000190-012,溪美里,善化區,臺南市,012,TNN,TNN-190
TNN-190-013,67000190-013,六分里,善化區,臺南市,013,TNN,TNN-190
TNN-190-014,67000190-014,六德里,善化區,臺南市,014,TNN,TNN-190
TNN-190-015,67000190-015,田寮里,善化區,臺南市,015,TNN,TNN-190
TNN-190-016,67000190-016,東隆里,善化區,臺南市,016,TNN,TNN-190
TNN-190-017,67000190-017,東昌里,善化區,臺南市,017,TNN,TNN-190
TNN-190-018,67000190-018,牛庄里,善化區,臺南市,018,TNN,TNN-190
TNN-190-019,67000190-019,嘉北里,善化區,臺南市,019,TNN,TNN-190
TNN-190-020,67000190-020,嘉南里,善化區,臺南市,020,TNN,TNN-190
TNN-190-021,67000190-021,小新里,善化區,臺南市,021,TNN,TNN-190
TNN-200-001,67000200-001,新市里,新市區,臺南市,001,TNN,TNN-200
TNN-200-002,67000200-002,新和里,新市區,臺南市,002,TNN,TNN-200
TNN-200-003,67000200-003,社內里,新市區,臺南市,003,TNN,TNN-200
TNN-200-004,67000200-004,大洲里,新市區,臺南市,004,TNN,TNN-200
TNN-200-005,67000200-005,豐華里,新市區,臺南市,005,TNN,TNN-200
TNN-200-006,67000200-006,三舍里,新市區,臺南市,006,TNN,TNN-200
TNN-200-007,67000200-007,大營里,新市區,臺南市,007,TNN,TNN-200
TNN-200-008,67000200-008,大社里,新市區,臺南市,008,TNN,TNN-200
TNN-200-009,67000200-009,潭頂里,新市區,臺南市,009,TNN,TNN-200
TNN-200-010,67000200-010,港墘里,新市區,臺南市,010,TNN,TNN-200
TNN-200-011,67000200-011,永就里,新市區,臺南市,011,TNN,TNN-200
TNN-210-001,67000210-001,蘇林里,安定區,臺南市,001,TNN,TNN-210
TNN-210-002,67000210-002,蘇厝里,安定區,臺南市,002,TNN,TNN-210
TNN-210-003,67000210-003,安定里,安定區,臺南市,003,TNN,TNN-210
TNN-210-004,67000210-004,安加里,安定區,臺南市,004,TNN,TNN-210
TNN-210-005,67000210-005,保西里,安定區,臺南市,005,TNN,TNN-210
TNN-210-006,67000210-006,港尾里,安定區,臺南市,006,TNN,TNN-210
TNN-210-007,67000210-007,中榮里,安定區,臺南市,007,TNN,TNN-210
TNN-210-008,67000210-008,港口里,安定區,臺南市,008,TNN,TNN-210
TNN-210-009,67000210-009,港南里,安定區,臺南市,009,TNN,TNN-210
TNN-210-010,67000210-010,大同里,安定區,臺南市,010,TNN,TNN-210
TNN-210-011,67000210-011,六嘉里,安定區,臺南市,011,TNN,TNN-210
TNN-210-012,67000210-012,中沙里,安定區,臺南市,012,TNN,TNN-210
TNN-210-013,67000210-013,新吉里,安定區,臺南市,013,TNN,TNN-210
TNN-210-014,67000210-014,海寮里,安定區,臺南市,014,TNN,TNN-210
TNN-210-015,67000210-015,管寮里,安定區,臺南市,015,TNN,TNN-210
TNN-210-016,67000210-016,南安里,安定區,臺南市,016,TNN,TNN-210
TNN-220-001,67000220-001,明和里,山上區,臺南市,001,TNN,TNN-220
TNN-220-002,67000220-002,南洲里,山上區,臺南市,002,TNN,TNN-220
TNN-220-003,67000220-003,山上里,山上區,臺南市,003,TNN,TNN-220
TNN-220-004,67000220-004,新莊里,山上區,臺南市,004,TNN,TNN-220
TNN-220-005,67000220-005,玉峯里,山上區,臺南市,005,TNN,TNN-220
TNN-220-006,67000220-006,平陽里,山上區,臺南市,006,TNN,TNN-220
TNN-220-007,67000220-007,豐德里,山上區,臺南市,007,TNN,TNN-220
TNN-230-001,67000230-001,玉井里,玉井區,臺南市,001,TNN,TNN-230
TNN-230-002,67000230-002,玉田里,玉井區,臺南市,002,TNN,TNN-230
TNN-230-003,67000230-003,中正里,玉井區,臺南市,003,TNN,TNN-230
TNN-230-004,67000230-004,竹圍里,玉井區,臺南市,004,TNN,TNN-230
TNN-230-005,67000230-005,沙田里,玉井區,臺南市,005,TNN,TNN-230
TNN-230-006,67000230-006,三埔里,玉井區,臺南市,006,TNN,TNN-230
TNN-230-007,67000230-007,三和里,玉井區,臺南市,007,TNN,TNN-230
TNN-230-008,67000230-008,望明里,玉井區,臺南市,008,TNN,TNN-230
TNN-230-009,67000230-009,層林里,玉井區,臺南市,009,TNN,TNN-230
TNN-230-010,67000230-010,豐里里,玉井區,臺南市,010,TNN,TNN-230
TNN-240-001,67000240-001,楠西里,楠西區,臺南市,001,TNN,TNN-240
TNN-240-002,67000240-002,灣丘里,楠西區,臺南市,002,TNN,TNN-240
TNN-240-003,67000240-003,密枝里,楠西區,臺南市,003,TNN,TNN-240
TNN-240-004,67000240-004,照興里,楠西區,臺南市,004,TNN,TNN-240
TNN-240-005,67000240-005,鹿田里,楠西區,臺南市,005,TNN,TNN-240
TNN-240-006,67000240-006,龜丹里,楠西區,臺南市,006,TNN,TNN-240
TNN-240-007,67000240-007,東勢里,楠西區,臺南市,007,TNN,TNN-240
TNN-250-001,67000250-001,南化里,南化區,臺南市,001,TNN,TNN-250
TNN-250-002,67000250-002,小崙里,南化區,臺南市,002,TNN,TNN-250
TNN-250-003,67000250-003,中坑里,南化區,臺南市,003,TNN,TNN-250
TNN-250-004,67000250-004,北平里,南化區,臺南市,004,TNN,TNN-250
TNN-250-005,67000250-005,東和里,南化區,臺南市,005,TNN,TNN-250
TNN-250-006,67000250-006,西埔里,南化區,臺南市,006,TNN,TNN-250
TNN-250-007,67000250-007,北寮里,南化區,臺南市,007,TNN,TNN-250
TNN-250-008,67000250-008,玉山里,南化區,臺南市,008,TNN,TNN-250
TNN-250-009,67000250-009,關山里,南化區,臺南市,009,TNN,TNN-250
TNN-260-001,67000260-001,光和里,左鎮區,臺南市,001,TNN,TNN-260
TNN-260-002,67000260-002,榮和里,左鎮區,臺南市,002,TNN,TNN-260
TNN-260-003,67000260-003,左鎮里,左鎮區,臺南市,003,TNN,TNN-260
TNN-260-004,67000260-004,中正里,左鎮區,臺南市,004,TNN,TNN-260
TNN-260-005,67000260-005,睦光里,左鎮區,臺南市,005,TNN,TNN-260
TNN-260-006,67000260-006,內庄里,左鎮區,臺南市,006,TNN,TNN-260
TNN-260-007,67000260-007,澄山里,左鎮區,臺南市,007,TNN,TNN-260
TNN-260-008,67000260-008,岡林里,左鎮區,臺南市,008,TNN,TNN-260
TNN-260-009,67000260-009,草山里,左鎮區,臺南市,009,TNN,TNN-260
TNN-260-010,67000260-010,二寮里,左鎮區,臺南市,010,TNN,TNN-260
TNN-270-001,67000270-001,太子里,仁德區,臺南市,001,TNN,TNN-270
TNN-270-002,67000270-002,土庫里,仁德區,臺南市,002,TNN,TNN-270
TNN-270-003,67000270-003,一甲里,仁德區,臺南市,003,TNN,TNN-270
TNN-270-004,67000270-004,仁德里,仁德區,臺南市,004,TNN,TNN-270
TNN-270-005,67000270-005,仁義里,仁德區,臺南市,005,TNN,TNN-270
TNN-270-006,67000270-006,新田里,仁德區,臺南市,006,TNN,TNN-270
TNN-270-007,67000270-007,後壁里,仁德區,臺南市,007,TNN,TNN-270
TNN-270-008,67000270-008,上崙里,仁德區,臺南市,008,TNN,TNN-270
TNN-270-009,67000270-009,田厝里,仁德區,臺南市,009,TNN,TNN-270
TNN-270-010,67000270-010,三甲里,仁德區,臺南市,010,TNN,TNN-270
TNN-270-011,67000270-011,保安里,仁德區,臺南市,011,TNN,TNN-270
TNN-270-012,67000270-012,成功里,仁德區,臺南市,012,TNN,TNN-270
TNN-270-013,67000270-013,仁和里,仁德區,臺南市,013,TNN,TNN-270
TNN-270-014,67000270-014,仁愛里,仁德區,臺南市,014,TNN,TNN-270
TNN-270-015,67000270-015,二行里,仁德區,臺南市,015,TNN,TNN-270
TNN-270-016,67000270-016,大甲里,仁德區,臺南市,016,TNN,TNN-270
TNN-270-017,67000270-017,中洲里,仁德區,臺南市,017,TNN,TNN-270
TNN-270-018,67000270-018,中生里,仁德區,臺南市,018,TNN,TNN-270
TNN-280-001,67000280-001,南保里,歸仁區,臺南市,001,TNN,TNN-280
TNN-280-002,67000280-002,六甲里,歸仁區,臺南市,002,TNN,TNN-280
TNN-280-003,67000280-003,歸仁里,歸仁區,臺南市,003,TNN,TNN-280
TNN-280-004,67000280-004,後市里,歸仁區,臺南市,004,TNN,TNN-280
TNN-280-005,67000280-005,辜厝里,歸仁區,臺南市,005,TNN,TNN-280
TNN-280-006,67000280-006,許厝里,歸仁區,臺南市,006,TNN,TNN-280
TNN-280-007,67000280-007,看西里,歸仁區,臺南市,007,TNN,TNN-280
TNN-280-008,67000280-008,看東里,歸仁區,臺南市,008,TNN,TNN-280
TNN-280-009,67000280-009,崙頂里,歸仁區,臺南市,009,TNN,TNN-280
TNN-280-010,67000280-010,沙崙里,歸仁區,臺南市,010,TNN,TNN-280
TNN-280-011,67000280-011,大潭里,歸仁區,臺南市,011,TNN,TNN-280
TNN-280-012,67000280-012,武東里,歸仁區,臺南市,012,TNN,TNN-280
TNN-280-013,67000280-013,八甲里,歸仁區,臺南市,013,TNN,TNN-280
TNN-280-014,67000280-014,七甲里,歸仁區,臺南市,014,TNN,TNN-280
TNN-280-015,67000280-015,媽廟里,歸仁區,臺南市,015,TNN,TNN-280
TNN-280-016,67000280-016,西埔里,歸仁區,臺南市,016,TNN,TNN-280
TNN-280-017,67000280-017,大廟里,歸仁區,臺南市,017,TNN,TNN-280
TNN-280-018,67000280-018,南興里,歸仁區,臺南市,018,TNN,TNN-280
TNN-280-019,67000280-019,新厝里,歸仁區,臺南市,019,TNN,TNN-280
TNN-280-020,67000280-020,歸南里,歸仁區,臺南市,020,TNN,TNN-280
TNN-280-021,67000280-021,文化里,歸仁區,臺南市,021,TNN,TNN-280
TNN-290-001,67000290-001,關廟里,關廟區,臺南市,001,TNN,TNN-290
TNN-290-002,67000290-002,山西里,關廟區,臺南市,002,TNN,TNN-290
TNN-290-003,67000290-003,香洋里,關廟區,臺南市,003,TNN,TNN-290
TNN-290-004,67000290-004,北勢里,關廟區,臺南市,004,TNN,TNN-290
TNN-290-005,67000290-005,新埔里,關廟區,臺南市,005,TNN,TNN-290
TNN-290-006,67000290-006,新光里,關廟區,臺南市,006,TNN,TNN-290
TNN-290-007,67000290-007,五甲里,關廟區,臺南市,007,TNN,TNN-290
TNN-290-008,67000290-008,東勢里,關廟區,臺南市,008,TNN,TNN-290
TNN-290-009,67000290-009,松腳里,關廟區,臺南市,009,TNN,TNN-290
TNN-290-010,67000290-010,南花里,關廟區,臺南市,010,TNN,TNN-290
TNN-290-011,67000290-011,北花里,關廟區,臺南市,011,TNN,TNN-290
TNN-290-012,67000290-012,深坑里,關廟區,臺南市,012,TNN,TNN-290
TNN-290-013,67000290-013,布袋里,關廟區,臺南市,013,TNN,TNN-290
TNN-290-014,67000290-014,田中里,關廟區,臺南市,014,TNN,TNN-290
TNN-290-015,67000290-015,龜洞里,關廟區,臺南市,015,TNN,TNN-290
TNN-290-016,67000290-016,埤頭里,關廟區,臺南市,016,TNN,TNN-290
TNN-290-017,67000290-017,下湖里,關廟區,臺南市,017,TNN,TNN-290
TNN-300-001,67000300-001,崎頂里,龍崎區,臺南市,001,TNN,TNN-300
TNN-300-002,67000300-002,土崎里,龍崎區,臺南市,002,TNN,TNN-300
TNN-300-003,67000300-003,中坑里,龍崎區,臺南市,003,TNN,TNN-300
TNN-300-004,67000300-004,楠坑里,龍崎區,臺南市,004,TNN,TNN-300
TNN-300-005,67000300-005,牛埔里,龍崎區,臺南市,005,TNN,TNN-300
TNN-300-006,67000300-006,大坪里,龍崎區,臺南市,006,TNN,TNN-300
TNN-300-007,67000300-007,龍船里,龍崎區,臺南市,007,TNN,TNN-300
TNN-300-008,67000300-008,石𥕢里,龍崎區,臺南市,008,TNN,TNN-300
TNN-310-001,67000310-001,五王里,永康區,臺南市,001,TNN,TNN-310
TNN-310-002,67000310-002,網寮里,永康區,臺南市,002,TNN,TNN-310
TNN-310-003,67000310-003,永康里,永康區,臺南市,003,TNN,TNN-310
TNN-310-004,67000310-004,埔園里,永康區,臺南市,004,TNN,TNN-310
TNN-310-005,67000310-005,大橋里,永康區,臺南市,005,TNN,TNN-310
TNN-310-006,67000310-006,王行里,永康區,臺南市,006,TNN,TNN-310
TNN-310-007,67000310-007,烏竹里,永康區,臺南市,007,TNN,TNN-310
TNN-310-008,67000310-008,蔦松里,永康區,臺南市,008,TNN,TNN-310
TNN-310-009,67000310-009,三民里,永康區,臺南市,009,TNN,TNN-310
TNN-310-010,67000310-010,塩行里,永康區,臺南市,010,TNN,TNN-310
TNN-310-011,67000310-011,甲頂里,永康區,臺南市,011,TNN,TNN-310
TNN-310-012,67000310-012,大灣里,永康區,臺南市,012,TNN,TNN-310
TNN-310-013,67000310-013,東灣里,永康區,臺南市,013,TNN,TNN-310
TNN-310-014,67000310-014,西灣里,永康區,臺南市,014,TNN,TNN-310
TNN-310-015,67000310-015,南灣里,永康區,臺南市,015,TNN,TNN-310
TNN-310-016,67000310-016,崑山里,永康區,臺南市,016,TNN,TNN-310
TNN-310-017,67000310-017,北灣里,永康區,臺南市,017,TNN,TNN-310
TNN-310-018,67000310-018,新樹里,永康區,臺南市,018,TNN,TNN-310
TNN-310-019,67000310-019,復興里,永康區,臺南市,019,TNN,TNN-310
TNN-310-020,67000310-020,復國里,永康區,臺南市,020,TNN,TNN-310
TNN-310-021,67000310-021,建國里,永康區,臺南市,021,TNN,TNN-310
TNN-310-022,67000310-022,神洲里,永康區,臺南市,022,TNN,TNN-310
TNN-310-023,67000310-023,西勢里,永康區,臺南市,023,TNN,TNN-310
TNN-310-024,67000310-024,成功里,永康區,臺南市,024,TNN,TNN-310
TNN-310-025,67000310-025,中興里,永康區,臺南市,025,TNN,TNN-310
TNN-310-026,67000310-026,勝利里,永康區,臺南市,026,TNN,TNN-310
TNN-310-027,67000310-027,龍潭里,永康區,臺南市,027,TNN,TNN-310
TNN-310-028,67000310-028,光復里,永康區,臺南市,028,TNN,TNN-310
TNN-310-029,67000310-029,塩洲里,永康區,臺南市,029,TNN,TNN-310
TNN-310-030,67000310-030,二王里,永康區,臺南市,030,TNN,TNN-310
TNN-310-031,67000310-031,六合里,永康區,臺南市,031,TNN,TNN-310
TNN-310-032,67000310-032,三合里,永康區,臺南市,032,TNN,TNN-310
TNN-310-033,67000310-033,東橋里,永康區,臺南市,033,TNN,TNN-310
TNN-310-034,67000310-034,安康里,永康區,臺南市,034,TNN,TNN-310
TNN-310-035,67000310-035,西橋里,永康區,臺南市,035,TNN,TNN-310
TNN-310-036,67000310-036,尚頂里,永康區,臺南市,036,TNN,TNN-310
TNN-310-037,67000310-037,復華里,永康區,臺南市,037,TNN,TNN-310
TNN-310-038,67000310-038,正強里,永康區,臺南市,038,TNN,TNN-310
TNN-310-039,67000310-039,中華里,永康區,臺南市,039,TNN,TNN-310
TNN-320-001,67000320-001,富裕里,東區,臺南市,001,TNN,TNN-320
TNN-320-002,67000320-002,裕農里,東區,臺南市,002,TNN,TNN-320
TNN-320-003,67000320-003,大智里,東區,臺南市,003,TNN,TNN-320
TNN-320-004,67000320-004,崇學里,東區,臺南市,004,TNN,TNN-320
TNN-320-005,67000320-005,泉南里,東區,臺南市,005,TNN,TNN-320
TNN-320-006,67000320-006,仁和里,東區,臺南市,006,TNN,TNN-320
TNN-320-007,67000320-007,後甲里,東區,臺南市,007,TNN,TNN-320
TNN-320-008,67000320-008,東光里,東區,臺南市,008,TNN,TNN-320
TNN-320-009,67000320-009,新東里,東區,臺南市,009,TNN,TNN-320
TNN-320-010,67000320-010,中西里,東區,臺南市,010,TNN,TNN-320
