省市別,縣市別,選區別,鄉鎮市區,投開票所編號,0/候選人得票數,0/當選註記,0/得票率,1/候選人得票數,1/當選註記,1/得票率,2/候選人得票數,2/當選註記,2/得票率,3/候選人得票數,3/當選註記,3/得票率,4/候選人得票數,4/當選註記,4/得票率,5/候選人得票數,5/當選註記,5/得票率,6/候選人得票數,6/當選註記,6/得票率,7/候選人得票數,7/當選註記,7/得票率,8/候選人得票數,8/當選註記,8/得票率,9/候選人得票數,9/當選註記,9/得票率,10/候選人得票數,10/當選註記,10/得票率,11/候選人得票數,11/當選註記,11/得票率,12/候選人得票數,12/當選註記,12/得票率,13/候選人得票數,13/當選註記,13/得票率,14/候選人得票數,14/當選註記,14/得票率,15/候選人得票數,15/當選註記,15/得票率,16/候選人得票數,16/當選註記,16/得票率,17/候選人得票數,17/當選註記,17/得票率,18/候選人得票數,18/當選註記,18/得票率,19/候選人得票數,19/當選註記,19/得票率,有效票數,無效票數,投票數,已領未投票數,發出票數,用餘票數,選舉人數,投票率,應送投開票所數,已送投開票所數
7,10,02,02,0072,4,,2.3,3,,1.72,11,*,6.32,1,*,0.57,22,*,12.64,27,*,15.52,91,*,52.3,10,*,5.75,5,,2.87,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,174,2,176,0,176,124,300,58.67,1,1
7,10,02,02,0073,19,,4.62,23,,5.6,95,*,23.11,27,*,6.57,50,*,12.17,75,*,18.25,54,*,13.14,31,*,7.54,37,,9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,411,11,422,0,422,224,646,65.33,1,1
7,10,02,02,0074,11,,10.09,5,,4.59,37,*,33.94,13,*,11.93,16,*,14.68,11,*,10.09,1,*,0.92,8,*,7.34,7,,6.42,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,109,1,110,0,110,128,238,46.22,1,1
7,10,02,02,0075,5,,5.21,6,,6.25,17,*,17.71,11,*,11.46,16,*,16.67,9,*,9.38,12,*,12.5,9,*,9.38,11,,11.46,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,96,5,101,0,101,69,170,59.41,1,1
7,10,02,02,0076,3,,6.25,5,,10.42,3,*,6.25,3,*,6.25,9,*,18.75,5,*,10.42,7,*,14.58,9,*,18.75,4,,8.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,48,2,50,0,50,21,71,70.42,1,1
7,10,02,02,0077,2,,6.06,2,,6.06,1,*,3.03,8,*,24.24,9,*,27.27,4,*,12.12,1,*,3.03,5,*,15.15,1,,3.03,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,33,2,35,0,35,35,70,50,1,1
7,10,02,02,0078,5,,6.67,10,,13.33,16,*,21.33,9,*,12,5,*,6.67,6,*,8,13,*,17.33,4,*,5.33,7,,9.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,75,4,79,0,79,65,144,54.86,1,1
7,10,02,02,0079,22,,4.6,8,,1.67,46,*,9.62,228,*,47.7,39,*,8.16,54,*,11.3,11,*,2.3,37,*,7.74,33,,6.9,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,478,13,491,0,491,370,861,57.03,1,1
7,10,02,02,0080,17,,4.44,9,,2.35,95,*,24.8,130,*,33.94,33,*,8.62,37,*,9.66,26,*,6.79,19,*,4.96,17,,4.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,383,10,393,0,393,294,687,57.21,1,1
7,10,02,02,0081,39,,18.48,4,,1.9,43,*,20.38,35,*,16.59,35,*,16.59,29,*,13.74,3,*,1.42,11,*,5.21,12,,5.69,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,211,0,211,0,211,131,342,61.7,1,1
7,10,02,02,0082,167,,47.44,9,,2.56,24,*,6.82,23,*,6.53,54,*,15.34,10,*,2.84,8,*,2.27,18,*,5.11,39,,11.08,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,352,6,358,0,358,251,609,58.78,1,1
7,10,02,02,0083,4,,2.08,1,,0.52,7,*,3.65,1,*,0.52,56,*,29.17,11,*,5.73,2,*,1.04,15,*,7.81,95,,49.48,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,192,6,198,0,198,129,327,60.55,1,1
7,10,02,02,0084,7,,5.26,2,,1.5,15,*,11.28,3,*,2.26,28,*,21.05,13,*,9.77,11,*,8.27,33,*,24.81,21,,15.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,133,9,142,0,142,133,275,51.64,1,1
7,10,02,02,0085,2,,0.9,0,,0,0,*,0,6,*,2.7,110,*,49.55,2,*,0.9,1,*,0.45,97,*,43.69,4,,1.8,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,222,6,228,0,228,101,329,69.3,1,1
7,10,02,02,0086,8,,5.37,2,,1.34,3,*,2.01,4,*,2.68,78,*,52.35,19,*,12.75,1,*,0.67,23,*,15.44,11,,7.38,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,149,5,154,0,154,93,247,62.35,1,1
7,10,03,04,0000,545,*,65.19,291,*,34.81,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,836,74,910,0,910,654,1564,58.18,9,9
7,10,03,04,0087,23,*,79.31,6,*,20.69,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,29,5,34,0,34,21,55,61.82,1,1
7,10,03,04,0088,35,*,48.61,37,*,51.39,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,72,10,82,0,82,74,156,52.56,1,1
7,10,03,04,0089,12,*,66.67,6,*,33.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,18,2,20,0,20,7,27,74.07,1,1
7,10,03,04,0090,94,*,71.21,38,*,28.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,132,9,141,0,141,102,243,58.02,1,1
7,10,03,04,0091,42,*,76.36,13,*,23.64,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,55,4,59,0,59,48,107,55.14,1,1
7,10,03,04,0092,29,*,69.05,13,*,30.95,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,42,16,58,0,58,27,85,68.24,1,1
7,10,03,04,0093,235,*,87.04,35,*,12.96,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,270,9,279,0,279,183,462,60.39,1,1
7,10,03,04,0094,33,*,70.21,14,*,29.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,47,2,49,0,49,43,92,53.26,1,1
7,10,03,04,0095,42,*,24.56,129,*,75.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,171,17,188,0,188,149,337,55.79,1,1
7,10,04,03,0000,589,*,19,552,*,17.81,497,-,16.03,412,!,13.29,708,*,22.84,342,,11.03,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3100,94,3194,1,3195,1345,4540,70.35,22,22
7,10,04,03,0096,7,*,8.24,12,*,14.12,6,-,7.06,37,!,43.53,15,*,17.65,8,,9.41,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,85,3,88,0,88,60,148,59.46,1,1
7,10,04,03,0097,15,*,7.14,43,*,20.48,20,-,9.52,55,!,26.19,50,*,23.81,27,,12.86,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,210,8,218,0,218,130,348,62.64,1,1
7,10,04,03,0098,0,*,0,0,*,0,0,-,0,0,!,0,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,1
7,10,04,03,0099,3,*,12,1,*,4,2,-,8,5,!,20,13,*,52,1,,4,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,25,4,29,0,29,21,50,58,1,1
7,10,04,03,0100,3,*,27.27,1,*,9.09,0,-,0,4,!,36.36,3,*,27.27,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,0,11,0,11,14,25,44,1,1
7,10,04,03,0101,12,*,7.27,5,*,3.03,11,-,6.67,15,!,9.09,106,*,64.24,16,,9.7,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,165,7,172,0,172,73,245,70.2,1,1
7,10,04,03,0102,7,*,7.53,7,*,7.53,1,-,1.08,6,!,6.45,72,*,77.42,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,93,3,96,0,96,38,134,71.64,1,1
7,10,04,03,0103,1,*,2,14,*,28,0,-,0,1,!,2,28,*,56,6,,12,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,50,4,54,0,54,33,87,62.07,1,1
7,10,04,03,0104,5,*,5.56,3,*,3.33,10,-,11.11,6,!,6.67,64,*,71.11,2,,2.22,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,90,7,97,0,97,50,147,65.99,1,1
7,10,04,03,0105,2,*,2.56,13,*,16.67,3,-,3.85,5,!,6.41,41,*,52.56,14,,17.95,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,78,3,81,0,81,39,120,67.5,1,1
7,10,04,03,0106,18,*,12,18,*,12,5,-,3.33,17,!,11.33,88,*,58.67,4,,2.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,150,5,155,0,155,37,192,80.73,1,1
7,10,04,03,0107,22,*,17.32,7,*,5.51,33,-,25.98,13,!,10.24,19,*,14.96,33,,25.98,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,127,7,134,0,134,92,226,59.29,1,1
7,10,04,03,0108,7,*,15.56,12,*,26.67,8,-,17.78,3,!,6.67,7,*,15.56,8,,17.78,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,45,4,49,0,49,29,78,62.82,1,1
7,10,04,03,0109,32,*,19.88,26,*,16.15,22,-,13.66,18,!,11.18,20,*,12.42,43,,26.71,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,161,5,166,0,166,136,302,54.97,1,1
7,10,04,03,0110,13,*,3.95,59,*,17.93,75,-,22.8,100,!,30.4,37,*,11.25,45,,13.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,329,9,338,0,338,110,448,75.45,1,1
7,10,04,03,0111,9,*,1.79,49,*,9.76,234,-,46.61,80,!,15.94,51,*,10.16,79,,15.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,502,7,509,0,509,150,659,77.24,1,1
7,10,04,03,0112,369,*,53.02,237,*,34.05,40,-,5.75,8,!,1.15,6,*,0.86,36,,5.17,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,696,7,703,1,704,189,893,78.72,1,1
7,10,04,03,0113,6,*,12.5,6,*,12.5,7,-,14.58,10,!,20.83,9,*,18.75,10,,20.83,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,48,1,49,0,49,20,69,71.01,1,1
7,10,04,03,0114,1,*,50,0,*,0,0,-,0,0,!,0,0,*,0,1,,50,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,1,3,0,3,1,4,75,1,1
7,10,04,03,0115,8,*,9.52,5,*,5.95,12,-,14.29,7,!,8.33,51,*,60.71,1,,1.19,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,84,5,89,0,89,67,156,57.05,1,1
7,10,04,03,0116,0,*,0,1,*,25,2,-,50,0,!,0,1,*,25,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,0,4,0,4,0,4,100,1,1
7,10,04,03,0117,49,*,33.79,33,*,22.76,6,-,4.14,22,!,15.17,27,*,18.62,8,,5.52,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,145,4,149,0,149,56,205,72.68,1,1
7,10,05,03,0000,292,*,26.52,246,,22.34,279,,25.34,284,*,25.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1101,28,1129,0,1129,549,1678,67.28,10,10
7,10,05,03,0118,10,*,4.22,174,,73.42,33,,13.92,20,*,8.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,237,2,239,0,239,72,311,76.85,1,1
7,10,05,03,0119,3,*,10.71,3,,10.71,6,,21.43,16,*,57.14,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,28,0,28,0,28,18,46,60.87,1,1
7,10,05,03,0120,14,*,42.42,5,,15.15,6,,18.18,8,*,24.24,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,33,0,33,0,33,15,48,68.75,1,1
7,10,05,03,0121,16,*,9.58,11,,6.59,25,,14.97,115,*,68.86,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,167,3,170,0,170,77,247,68.83,1,1
7,10,05,03,0122,25,*,24.27,5,,4.85,31,,30.1,42,*,40.78,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,103,2,105,0,105,40,145,72.41,1,1
7,10,05,03,0123,74,*,48.37,17,,11.11,50,,32.68,12,*,7.84,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,153,6,159,0,159,59,218,72.94,1,1
7,10,05,03,0124,87,*,44.62,9,,4.62,65,,33.33,34,*,17.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,195,7,202,0,202,118,320,63.13,1,1
7,10,05,03,0125,56,*,35.22,17,,10.69,61,,38.36,25,*,15.72,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,159,8,167,0,167,147,314,53.18,1,1
7,10,05,03,0126,7,*,36.84,2,,10.53,2,,10.53,8,*,42.11,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,19,0,19,0,19,3,22,86.36,1,1
7,10,05,03,0127,0,*,0,3,,42.86,0,,0,4,*,57.14,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,0,7,0,7,0,7,100,1,1
7,10,06,04,0000,141,,15.26,283,*,30.63,185,,20.02,315,*,34.09,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,924,37,961,0,961,659,1620,59.32,13,13
7,10,06,04,0128,23,,32.86,17,*,24.29,18,,25.71,12,*,17.14,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,70,3,73,0,73,52,125,58.4,1,1
7,10,06,04,0129,2,,11.76,5,*,29.41,1,,5.88,9,*,52.94,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,17,0,17,0,17,10,27,62.96,1,1
7,10,06,04,0130,3,,37.5,2,*,25,0,,0,3,*,37.5,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,0,8,0,8,5,13,61.54,1,1
7,10,06,04,0131,50,,44.64,24,*,21.43,11,,9.82,27,*,24.11,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,112,6,118,0,118,65,183,64.48,1,1
7,10,06,04,0132,6,,10.17,31,*,52.54,3,,5.08,19,*,32.2,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,59,5,64,0,64,35,99,64.65,1,1
7,10,06,04,0133,11,,7.59,85,*,58.62,15,,10.34,34,*,23.45,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,145,4,149,0,149,88,237,62.87,1,1
7,10,06,04,0134,22,,16.92,33,*,25.38,44,,33.85,31,*,23.85,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,130,4,134,0,134,112,246,54.47,1,1
7,10,06,04,0135,6,,8.11,26,*,35.14,21,,28.38,21,*,28.38,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,74,1,75,0,75,71,146,51.37,1,1
7,10,06,04,0136,10,,11.36,13,*,14.77,43,,48.86,22,*,25,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,88,4,92,0,92,35,127,72.44,1,1
7,10,06,04,0137,0,,0,0,*,0,1,,16.67,5,*,83.33,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,6,0,6,0,6,5,11,54.55,1,1
7,10,06,04,0138,0,,0,2,*,16.67,5,,41.67,5,*,41.67,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,0,12,0,12,6,18,66.67,1,1
7,10,06,04,0139,6,,9.68,11,*,17.74,3,,4.84,42,*,67.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,62,1,63,0,63,42,105,60,1,1
7,10,06,04,0140,2,,1.42,34,*,24.11,20,,14.18,85,*,60.28,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,141,9,150,0,150,133,283,53,1,1
7,10,07,02,0000,501,*,20.75,428,*,17.72,289,,11.97,318,,13.17,452,*,18.72,427,*,17.68,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2415,48,2463,2,2465,1445,3910,62.99,11,11
7,10,07,02,0141,2,*,5.88,1,*,2.94,16,,47.06,9,,26.47,2,*,5.88,4,*,11.76,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,34,0,34,0,34,20,54,62.96,1,1
7,10,07,02,0142,1,*,0.52,3,*,1.56,80,,41.67,36,,18.75,10,*,5.21,62,*,32.29,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,192,3,195,0,195,73,268,72.76,1,1
7,10,07,02,0143,16,*,3.71,8,*,1.86,108,,25.06,81,,18.79,4,*,0.93,214,*,49.65,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,431,1,432,2,434,219,653,66.16,1,1
7,10,07,02,0144,65,*,34.21,8,*,4.21,25,,13.16,35,,18.42,27,*,14.21,30,*,15.79,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,190,4,194,0,194,185,379,51.19,1,1
7,10,07,02,0145,111,*,48.05,31,*,13.42,29,,12.55,19,,8.23,7,*,3.03,34,*,14.72,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,231,3,234,0,234,94,328,71.34,1,1
7,10,07,02,0146,88,*,19.86,91,*,20.54,25,,5.64,64,,14.45,137,*,30.93,38,*,8.58,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,443,11,454,0,454,208,662,68.58,1,1
7,10,07,02,0147,131,*,27.81,165,*,35.03,0,,0,19,,4.03,148,*,31.42,8,*,1.7,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,471,14,485,0,485,301,786,61.7,1,1
7,10,07,02,0148,28,*,14.81,70,*,37.04,2,,1.06,20,,10.58,54,*,28.57,15,*,7.94,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,189,5,194,0,194,153,347,55.91,1,1
7,10,07,02,0149,35,*,39.33,16,*,17.98,0,,0,15,,16.85,23,*,25.84,0,*,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,89,3,92,0,92,84,176,52.27,1,1
7,10,07,02,0150,7,*,7,28,*,28,2,,2,12,,12,31,*,31,20,*,20,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,100,3,103,0,103,81,184,55.98,1,1
7,10,07,02,0151,17,*,37.78,7,*,15.56,2,,4.44,8,,17.78,9,*,20,2,*,4.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,45,1,46,0,46,27,73,63.01,1,1
7,10,08,02,0000,387,,15.49,463,*,18.53,425,*,17.01,361,,14.45,419,*,16.77,443,*,17.73,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2498,49,2547,0,2547,1436,3983,63.95,10,10
7,10,08,02,0152,20,,6.04,50,*,15.11,16,*,4.83,10,,3.02,223,*,67.37,12,*,3.63,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,331,2,333,0,333,153,486,68.52,1,1
7,10,08,02,0153,26,,6.81,226,*,59.16,25,*,6.54,15,,3.93,81,*,21.2,9,*,2.36,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,382,4,386,0,386,181,567,68.08,1,1
7,10,08,02,0154,68,,16.5,48,*,11.65,43,*,10.44,188,,45.63,22,*,5.34,43,*,10.44,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,412,7,419,0,419,225,644,65.06,1,1
7,10,08,02,0155,24,,17.65,32,*,23.53,24,*,17.65,11,,8.09,10,*,7.35,35,*,25.74,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,136,12,148,0,148,142,290,51.03,1,1
7,10,08,02,0156,21,,6.62,11,*,3.47,6,*,1.89,25,,7.89,11,*,3.47,243,*,76.66,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,317,6,323,0,323,211,534,60.49,1,1
